Price,Close,High,Low,Open,Volume,Return,Volatility,Volatility_ma10
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,
Date,,,,,,,,
2019-12-30,12255.849609375,12286.4501953125,12213.7998046875,12274.900390625,411100,0.0008206736062803532,0.005658752370052932,0.005748887641657959
2019-12-31,12168.4501953125,12247.099609375,12151.7998046875,12247.099609375,426900,-0.007131240742024536,0.005609893856817916,0.005735616526979379
2020-01-01,12182.5,12222.2001953125,12165.2998046875,12202.150390625,304100,0.001154609211690083,0.005605897796427358,0.005693880911019174
2020-01-02,12282.2001953125,12289.900390625,12195.25,12198.5498046875,407700,0.008183886337984836,0.005718461850538176,0.005663464858963274
2020-01-03,12226.650390625,12265.599609375,12191.349609375,12261.099609375,428800,-0.004522789386603554,0.005805104997962143,0.005646196421586935
2020-01-06,11993.0498046875,12179.099609375,11974.2001953125,12170.599609375,396500,-0.019105853072941215,0.007232010636988986,0.005777312154849943
2020-01-07,12052.9501953125,12152.150390625,12005.349609375,12079.099609375,447800,0.004994592001242859,0.007070478488875257,0.005904917046750833
2020-01-08,12025.349609375,12044.9501953125,11929.599609375,11939.099609375,446000,-0.0022899444111396106,0.007094418597650139,0.006093830186496621
2020-01-09,12215.900390625,12224.0498046875,12132.5498046875,12153.150390625,477500,0.015845758122611686,0.0076511181503092045,0.006316350357561644
2020-01-10,12256.7998046875,12311.2001953125,12213.2001953125,12271.0,660600,0.0033480474426501594,0.007632270615326827,0.006507840736094894
2020-01-13,12329.5498046875,12337.75,12285.7998046875,12296.7001953125,501000,0.0059354808073293075,0.007652849870106063,0.006707250486100207
2020-01-14,12362.2998046875,12374.25,12308.7001953125,12333.099609375,616300,0.0026562202609821117,0.007429120595416893,0.006889173159960104
2020-01-15,12343.2998046875,12355.150390625,12278.75,12349.400390625,684400,-0.0015369308543056182,0.007403412689851695,0.007068924649302538
2020-01-16,12355.5,12389.0498046875,12315.7998046875,12347.099609375,395700,0.000988406301843714,0.007169771714274866,0.0072140556356762075
2020-01-17,12352.349609375,12385.4501953125,12321.400390625,12328.400390625,502100,-0.000254978804985595,0.007116371788668565,0.00734518231474685
2020-01-20,12224.5498046875,12430.5,12216.900390625,12430.5,491600,-0.010346193941151438,0.007469500516120927,0.007368931302660043
2020-01-21,12169.849609375,12230.0498046875,12162.2998046875,12195.2998046875,400,-0.004474618385662321,0.00752427359682934,0.007414310813455452
2020-01-22,12106.900390625,12225.0498046875,12087.900390625,12218.349609375,500,-0.005172555189302153,0.00759699005119338,0.007464567958809776
2020-01-23,12180.349609375,12189.0,12094.099609375,12123.75,867700,0.0060667236352978104,0.00768929603886569,0.007468385747665425
2020-01-24,12248.25,12272.150390625,12149.650390625,12174.5498046875,593200,0.005574584704263197,0.007604575295008766,0.007465616215633619
2020-01-27,12119.0,12216.599609375,12107.0,12197.099609375,441200,-0.010552527912150667,0.007654968226363379,0.00746582805125935
2020-01-28,12055.7998046875,12163.5498046875,12024.5,12148.099609375,478500,-0.005214967844912932,0.007717235439850697,0.007494639535702731
2020-01-29,12129.5,12169.599609375,12103.7998046875,12114.900390625,514400,0.006113256399948197,0.007711280330912863,0.007525426299808848
2020-01-30,12035.7998046875,12150.2998046875,12010.599609375,12147.75,538100,-0.0077249841553650445,0.007879268613198829,0.007596375989701243
2020-01-31,11962.099609375,12103.5498046875,11945.849609375,12100.400390625,771300,-0.006123414854723341,0.007703163911781714,0.007655055202012559
2020-02-03,11707.900390625,11749.849609375,11614.5,11627.4501953125,669800,-0.021250384719316173,0.00884159683798075,0.007792264834198541
2020-02-04,11979.650390625,11986.150390625,11783.400390625,11786.25,560400,0.02321082268667074,0.0095480195217008,0.007994639426685686
2020-02-05,12089.150390625,12098.150390625,11953.349609375,12005.849609375,758000,0.009140500467834434,0.009698349876490799,0.00820477540921543
2020-02-06,12137.9501953125,12160.599609375,12084.650390625,12120.0,565100,0.004036661230167438,0.009715790340804446,0.008407424839409304
2020-02-07,12098.349609375,12154.7001953125,12073.9501953125,12151.150390625,473500,-0.0032625431230384194,0.00907959590174255,0.008554926900082683
2020-02-10,12031.5,12103.5498046875,11990.75,12102.349609375,524700,-0.005525514763038308,0.009101868032218794,0.008699616880668224
2020-02-11,12107.900390625,12172.2998046875,12099.0,12108.400390625,480000,0.006350030388978967,0.009117741730600778,0.008839667509743233
2020-02-12,12201.2001953125,12231.75,12144.2998046875,12151.0,411700,0.0077056964194832656,0.009279259547669793,0.008996465431418925
2020-02-13,12174.650390625,12225.650390625,12139.7998046875,12219.5498046875,501200,-0.0021759994314084485,0.009283589730342002,0.009136897543133243
2020-02-14,12113.4501953125,12246.7001953125,12091.2001953125,12190.150390625,622800,-0.005026854435148831,0.009324388644742842,0.009299020016429354
2020-02-17,12045.7998046875,12159.599609375,12037.0,12131.7998046875,0,-0.00558473346026378,0.009378322827195638,0.009352692615350844
2020-02-18,11992.5,12030.75,11908.0498046875,12028.25,676900,-0.004424762618648104,0.00917494484293134,0.009315385147473898
2020-02-19,12125.900390625,12134.7001953125,12042.099609375,12090.599609375,513600,0.011123651500938081,0.009494546797070036,0.009295004839531822
2020-02-20,12080.849609375,12152.0,12071.4501953125,12119.0,502600,-0.003715252459506435,0.009461110292631345,0.009269536834714511
2020-02-24,11829.400390625,12012.5498046875,11813.400390625,12012.5498046875,490800,-0.02081386879900149,0.010365882834471572,0.009398165527987414
2020-02-25,11797.900390625,11883.0498046875,11779.900390625,11877.5,461000,-0.002662856861702312,0.010246309875625132,0.009512609712328047
2020-02-26,11678.5,11783.25,11639.599609375,11738.5498046875,567600,-0.010120477938589723,0.010228131624845212,0.009623648701752491
2020-02-27,11633.2998046875,11663.849609375,11536.7001953125,11661.25,608600,-0.003870376787472707,0.010209295952373222,0.009716652342222834
2020-02-28,11201.75,11384.7998046875,11175.0498046875,11382.0,809900,-0.03709607866493836,0.01263337605824183,0.010051630975012816
2020-03-02,11132.75,11433.0,11036.25,11387.349609375,680800,-0.006159751824491688,0.012613075631687697,0.010380499673707303
2020-03-03,11303.2998046875,11342.25,11152.5498046875,11217.5498046875,696500,0.015319647408546855,0.013252927516624657,0.010767960142650204
2020-03-04,11251.0,11356.599609375,11082.150390625,11351.349609375,797700,-0.004626950146523701,0.012562314597745905,0.011106697118131661
2020-03-05,11269.0,11389.5,11244.599609375,11306.0498046875,1352500,0.0015998577904186018,0.01122326370011727,0.011279568808436384
2020-03-06,10989.4501953125,11035.099609375,10827.400390625,10942.650390625,1811000,-0.024806975302821943,0.01183825581639444,0.011517283360812694
2020-03-09,10451.4501953125,10751.5498046875,10294.4501953125,10742.0498046875,1565500,-0.048956043335951605,0.015126920802820541,0.01199338715764759
2020-03-11,10458.400390625,10545.099609375,10334.0,10334.2998046875,1218500,0.0006649981756232659,0.015199379569180917,0.01248869412700317
2020-03-12,9590.150390625,10040.75,9508.0,10039.9501953125,1343500,-0.08301938801064712,0.022519111434333605,0.01371779210795201
2020-03-13,9955.2001953125,10159.400390625,8555.150390625,9107.599609375,1388000,0.03806507612689369,0.024666108984545736,0.015163473411169259
2020-03-16,9197.400390625,9602.2001953125,9165.099609375,9587.7998046875,897700,-0.07612100106679087,0.028340089696838856,0.016734144775028964
2020-03-17,8967.0498046875,9403.7998046875,8915.599609375,9285.400390625,935600,-0.02504518409052825,0.02834389307236634,0.018307226519096827
2020-03-18,8468.7998046875,9127.5498046875,8407.0498046875,9088.4501953125,1516600,-0.05556454027271507,0.02965370925654434,0.019947304693088797
2020-03-19,8263.4501953125,8575.4501953125,7832.5498046875,8063.2998046875,925700,-0.024247781753128472,0.029590848157965755,0.02165015804911078
2020-03-20,8745.4501953125,8883.0,8178.2001953125,8284.4501953125,1071500,0.058329146858465686,0.033827412266949144,0.023910572905793966
2020-03-23,7610.25,8159.25,7583.60009765625,7945.7001953125,653500,-0.12980466070471242,0.04160286923233058,0.02688703424738758
2020-03-24,7801.0498046875,8036.9501953125,7511.10009765625,7848.2998046875,738400,0.02507142402516349,0.04266430471954984,0.029640772639060516
2020-03-25,8317.849609375,8376.75,7714.75,7735.14990234375,736900,0.06624746894667499,0.046599904666278974,0.032780825148770315
2020-03-26,8641.4501953125,8749.0498046875,8304.900390625,8451.0,865600,0.038904356430389475,0.04803589819272803,0.03533250382460976
2020-03-27,8660.25,9038.900390625,8522.900390625,8949.099609375,801500,0.0021755381634551707,0.048155003061955554,0.03768139323235074
2020-03-30,8281.099609375,8576.0,8244.0,8385.9501953125,593300,-0.04378053643081892,0.04856261556881412,0.03970364581954827
2020-03-31,8597.75,8678.2998046875,8358.0,8529.349609375,712700,0.03823772271336057,0.049611948506599536,0.04183045136297159
2020-04-01,8253.7998046875,8588.099609375,8198.349609375,8584.099609375,506300,-0.04000467509668226,0.049984596118786834,0.043863540049195834
2020-04-03,8083.7998046875,8356.5498046875,8055.7998046875,8356.5498046875,697000,-0.020596574186770744,0.04958279758909926,0.04586273499230918
2020-04-07,8792.2001953125,8819.400390625,8360.9501953125,8446.2998046875,814200,0.08763210467115035,0.054369872560331635,0.04791698102164744
2020-04-08,8748.75,9131.7001953125,8653.900390625,8688.900390625,896500,-0.004941902407507137,0.05431736521553104,0.049188430619967485
2020-04-09,9111.900390625,9128.349609375,8904.5498046875,8973.0498046875,742100,0.04150883161880259,0.05536471694988655,0.05045847184300115
2020-04-13,8993.849609375,9112.0498046875,8912.400390625,9103.9501953125,644000,-0.01295567073707915,0.054564985808483873,0.05125497995722165
2020-04-15,8925.2998046875,9261.2001953125,8874.099609375,9196.400390625,879100,-0.007621853562688519,0.05454677930724026,0.05190606806867287
2020-04-16,8992.7998046875,9053.75,8821.900390625,8851.25,719400,0.007562771164790316,0.051663082635646965,0.05225687602604201
2020-04-17,9266.75,9324.0,9091.349609375,9323.4501953125,684200,0.03046328187687486,0.05139603139506875,0.05254021760866747
2020-04-20,9261.849609375,9390.849609375,9230.7998046875,9390.2001953125,726400,-0.0005288143766692954,0.048520897193384024,0.05243111247734592
2020-04-21,8981.4501953125,9044.400390625,8909.400390625,9016.9501953125,655100,-0.030274667144095657,0.048676997044570645,0.052300352569924304
2020-04-22,9187.2998046875,9209.75,8946.25,9026.75,734400,0.02291941778872575,0.047085365854617985,0.052050609396476176
2020-04-23,9313.900390625,9343.599609375,9170.150390625,9232.349609375,666700,0.01377995587701486,0.046634740091490365,0.05127709614959205
2020-04-24,9154.400390625,9296.900390625,9141.2998046875,9163.900390625,659400,-0.017124941572334906,0.045353384049864706,0.0503806980330254
2020-04-27,9282.2998046875,9377.099609375,9250.349609375,9259.7001953125,512800,0.013971358975458648,0.03360398058969239,0.048204624397006
2020-04-28,9380.900390625,9404.400390625,9260.0,9389.7998046875,614500,0.010622430648890235,0.0334280834496805,0.04609093416112566
2020-04-29,9553.349609375,9599.849609375,9392.349609375,9408.599609375,653000,0.018383013524196468,0.030889487916469158,0.043725205022048554
2020-04-30,9859.900390625,9889.0498046875,9731.5,9753.5,931200,0.03208830345213909,0.030572369947673223,0.041616133753251176
2020-05-04,9293.5,9533.5,9266.9501953125,9533.5,687500,-0.05744483901313502,0.0336324603299039,0.039839776646734694
2020-05-05,9205.599609375,9450.900390625,9190.75,9429.400390625,725200,-0.009458265521601117,0.03199357640067866,0.03818704456746415
2020-05-06,9270.900390625,9346.900390625,9116.5,9226.7998046875,722200,0.007093593467121684,0.03111149137936888,0.03643049400094398
2020-05-07,9199.0498046875,9277.849609375,9175.900390625,9234.0498046875,708700,-0.007750119504051356,0.029586580859784457,0.03468061550146063
2020-05-08,9251.5,9382.650390625,9238.2001953125,9376.9501953125,609100,0.0057016970693835045,0.02897310356957859,0.032914451849269444
2020-05-11,9239.2001953125,9439.900390625,9219.9501953125,9348.150390625,704600,-0.0013294930214019507,0.02230605829547597,0.03060971927383057
2020-05-12,9196.5498046875,9240.849609375,9043.9501953125,9168.849609375,805500,-0.004616242718351149,0.02230066317707422,0.029479387532568756
2020-05-13,9383.5498046875,9584.5,9351.099609375,9584.2001953125,846400,0.02033371253039773,0.020888290072706272,0.02822540819487133
2020-05-14,9142.75,9281.099609375,9119.75,9213.9501953125,602600,-0.025661909373274727,0.021506195733012684,0.027287078976525686
2020-05-15,9136.849609375,9182.400390625,9050.0,9182.400390625,575900,-0.0006453627874545287,0.021419979287395734,0.026371839910497935
2020-05-18,8823.25,9158.2998046875,8806.75,9158.2998046875,773000,-0.034322509703259896,0.022721840097393028,0.025280777887246853
2020-05-19,8879.099609375,9030.349609375,8855.2998046875,8961.7001953125,762200,0.00632982284022332,0.021654378096782567,0.02424685805685724
2020-05-20,9066.5498046875,9093.7998046875,8875.349609375,8889.150390625,622300,0.021111396826158035,0.022225586545214938,0.023358267573441845
2020-05-21,9106.25,9178.5498046875,9056.099609375,9079.4501953125,631500,0.004378754451001221,0.021188136444065024,0.022518423131869903
2020-05-22,9039.25,9149.599609375,8968.5498046875,9067.900390625,675800,-0.0073575840768702605,0.020635970379363128,0.021684709812848358
2020-05-26,9029.0498046875,9161.650390625,8996.650390625,9099.75,655000,-0.0011284338094974533,0.02037246573171796,0.021491350556472555
2020-05-27,9314.9501953125,9334.0,9004.25,9082.2001953125,763500,0.03166450477176164,0.02123843198660939,0.021385127437426075
2020-05-28,9490.099609375,9511.25,9336.5,9364.9501953125,837900,0.018803043536468778,0.021410928143672958,0.021437391244522742
2020-05-29,9580.2998046875,9598.849609375,9376.900390625,9422.2001953125,967000,0.009504662651105722,0.021387908330819702,0.02142556250430344
2020-06-01,9826.150390625,9931.599609375,9706.9501953125,9726.849609375,794200,0.025662097319460564,0.021736071877699922,0.021457171763333862
2020-06-02,9979.099609375,9995.599609375,9824.0498046875,9880.849609375,770200,0.015565527970742954,0.02085740101897798,0.021270727855492357
2020-06-03,10061.5498046875,10176.2001953125,10035.5498046875,10108.2998046875,794700,0.008262288035990828,0.01606322866291478,0.02071161291210558
2020-06-04,10029.099609375,10123.849609375,9944.25,10054.25,775100,-0.003225168681009971,0.01586013529174259,0.020075067786758344
2020-06-05,10142.150390625,10177.7998046875,10040.75,10093.7998046875,987100,0.011272276241460544,0.015924228686947702,0.019548677011046612
2020-06-08,10167.4501953125,10328.5,10120.25,10326.75,936500,0.002494520758722585,0.01568833905589533,0.01905391387869983
2020-06-09,10046.650390625,10291.150390625,10021.4501953125,10181.150390625,754200,-0.011881032349997822,0.016106748525853015,0.01862734215811334
2020-06-10,10116.150390625,10148.75,10036.849609375,10072.599609375,632400,0.006917728526201428,0.016069324031070756,0.018110431362559472
2020-06-11,9902.0,10112.0498046875,9885.0498046875,10094.099609375,715500,-0.021169158460066062,0.01691978060036785,0.01766131660822896
